customer_id,order_id,order_date,order_unit_price,quantity,discount,product_id,product_name,category_id,category_name,product_unit_price,total_sales,year,month,day
WELLI,10644,1997-08-25,46.0,20,0.0,43,Ipoh Coffee,1,Beverages,46.0,920.0,1997,8,25
WELLI,10644,1997-08-25,12.0,21,0.1,46,Spegesild,8,Seafood,12.0,226.8,1997,8,25
HANAR,10645,1997-08-26,62.5,20,0.0,18,Carnarvon Tigers,8,Seafood,62.5,1250.0,1997,8,26
HANAR,10645,1997-08-26,19.0,15,0.0,36,Inlagd Sill,8,Seafood,19.0,285.0,1997,8,26
HUNGO,10646,1997-08-27,18.0,15,0.25,1,Chai,1,Beverages,18.0,202.5,1997,8,27
HUNGO,10646,1997-08-27,31.0,18,0.25,10,Ikura,8,Seafood,31.0,418.5,1997,8,27
HUNGO,10646,1997-08-27,21.5,30,0.25,71,Flotemysost,4,Dairy Products,21.5,483.75,1997,8,27
HUNGO,10646,1997-08-27,13.0,35,0.25,77,Original Frankfurter grüne Soße,2,Condiments,13.0,341.25,1997,8,27
QUEDE,10647,1997-08-27,9.2,30,0.0,19,Teatime Chocolate Biscuits,3,Confections,9.2,276.0,1997,8,27
QUEDE,10647,1997-08-27,18.0,20,0.0,39,Chartreuse verte,1,Beverages,18.0,360.0,1997,8,27
RICAR,10648,1997-08-28,21.0,15,0.0,22,Gustaf's Knäckebröd,5,Grains/Cereals,21.0,315.0,1997,8,28
RICAR,10648,1997-08-28,4.5,15,0.15,24,Guaraná Fantástica,1,Beverages,4.5,57.375,1997,8,28
MAISD,10649,1997-08-28,45.6,20,0.0,28,Rössle Sauerkraut,7,Produce,45.6,912.0,1997,8,28
MAISD,10649,1997-08-28,34.8,15,0.0,72,Mozzarella di Giovanni,4,Dairy Products,34.8,522.0,1997,8,28
FAMIA,10650,1997-08-29,25.89,30,0.0,30,Nord-Ost Matjeshering,8,Seafood,25.89,776.7,1997,8,29
FAMIA,10650,1997-08-29,32.8,25,0.05,53,Perth Pasties,6,Meat/Poultry,32.8,778.9999999999999,1997,8,29
FAMIA,10650,1997-08-29,7.45,30,0.0,54,Tourtière,6,Meat/Poultry,7.45,223.5,1997,8,29
WANDK,10651,1997-09-01,9.2,12,0.25,19,Teatime Chocolate Biscuits,3,Confections,9.2,82.8,1997,9,1
WANDK,10651,1997-09-01,21.0,20,0.25,22,Gustaf's Knäckebröd,5,Grains/Cereals,21.0,315.0,1997,9,1
GOURL,10652,1997-09-01,25.89,2,0.25,30,Nord-Ost Matjeshering,8,Seafood,25.89,38.835,1997,9,1
GOURL,10652,1997-09-01,14.0,20,0.0,42,Singaporean Hokkien Fried Mee,5,Grains/Cereals,14.0,280.0,1997,9,1
FRANK,10653,1997-09-02,17.45,30,0.1,16,Pavlova,3,Confections,17.45,471.15000000000003,1997,9,2
FRANK,10653,1997-09-02,34.0,20,0.1,60,Camembert Pierrot,4,Dairy Products,34.0,612.0,1997,9,2
BERGS,10654,1997-09-02,22.0,12,0.1,4,Chef Anton's Cajun Seasoning,2,Condiments,22.0,237.6,1997,9,2
BERGS,10654,1997-09-02,18.0,20,0.1,39,Chartreuse verte,1,Beverages,18.0,324.0,1997,9,2
BERGS,10654,1997-09-02,7.45,6,0.1,54,Tourtière,6,Meat/Poultry,7.45,40.230000000000004,1997,9,2
REGGC,10655,1997-09-03,9.65,20,0.2,41,Jack's New England Clam Chowder,8,Seafood,9.65,154.4,1997,9,3
GREAL,10656,1997-09-04,23.25,3,0.1,14,Tofu,7,Produce,23.25,62.775,1997,9,4
GREAL,10656,1997-09-04,19.45,28,0.1,44,Gula Malacca,2,Condiments,19.45,490.14000000000004,1997,9,4
GREAL,10656,1997-09-04,9.5,6,0.1,47,Zaanse koeken,3,Confections,9.5,51.300000000000004,1997,9,4
SAVEA,10657,1997-09-04,15.5,50,0.0,15,Genen Shouyu,2,Condiments,13.0,775.0,1997,9,4
SAVEA,10657,1997-09-04,9.65,24,0.0,41,Jack's New England Clam Chowder,8,Seafood,9.65,231.60000000000002,1997,9,4
SAVEA,10657,1997-09-04,12.0,45,0.0,46,Spegesild,8,Seafood,12.0,540.0,1997,9,4
SAVEA,10657,1997-09-04,9.5,10,0.0,47,Zaanse koeken,3,Confections,9.5,95.0,1997,9,4
SAVEA,10657,1997-09-04,38.0,45,0.0,56,Gnocchi di nonna Alice,5,Grains/Cereals,38.0,1710.0,1997,9,4
SAVEA,10657,1997-09-04,34.0,30,0.0,60,Camembert Pierrot,4,Dairy Products,34.0,1020.0,1997,9,4
QUICK,10658,1997-09-05,10.0,60,0.0,21,Sir Rodney's Scones,3,Confections,10.0,600.0,1997,9,5
QUICK,10658,1997-09-05,18.4,70,0.05,40,Boston Crab Meat,8,Seafood,18.4,1223.6,1997,9,5
QUICK,10658,1997-09-05,34.0,55,0.05,60,Camembert Pierrot,4,Dairy Products,34.0,1776.5,1997,9,5
QUICK,10658,1997-09-05,13.0,70,0.05,77,Original Frankfurter grüne Soße,2,Condiments,13.0,864.5,1997,9,5
QUEEN,10659,1997-09-05,12.5,20,0.05,31,Gorgonzola Telino,4,Dairy Products,12.5,237.5,1997,9,5
QUEEN,10659,1997-09-05,18.4,24,0.05,40,Boston Crab Meat,8,Seafood,18.4,419.5199999999999,1997,9,5
QUEEN,10659,1997-09-05,15.0,40,0.05,70,Outback Lager,1,Beverages,15.0,570.0,1997,9,5
HUNGC,10660,1997-09-08,81.0,21,0.0,20,Sir Rodney's Marmalade,3,Confections,81.0,1701.0,1997,9,8
HUNGO,10661,1997-09-09,18.0,3,0.2,39,Chartreuse verte,1,Beverages,18.0,43.2,1997,9,9
HUNGO,10661,1997-09-09,13.25,49,0.2,58,Escargots de Bourgogne,8,Seafood,13.25,519.4,1997,9,9
LONEP,10662,1997-09-09,12.5,10,0.0,68,Scottish Longbreads,3,Confections,12.5,125.0,1997,9,9
BONAP,10663,1997-09-10,18.4,30,0.05,40,Boston Crab Meat,8,Seafood,18.4,524.4,1997,9,10
BONAP,10663,1997-09-10,14.0,30,0.05,42,Singaporean Hokkien Fried Mee,5,Grains/Cereals,14.0,399.0,1997,9,10
BONAP,10663,1997-09-10,53.0,20,0.05,51,Manjimup Dried Apples,7,Produce,53.0,1007.0,1997,9,10
FURIB,10664,1997-09-10,31.0,24,0.15,10,Ikura,8,Seafood,31.0,632.4,1997,9,10
FURIB,10664,1997-09-10,38.0,12,0.15,56,Gnocchi di nonna Alice,5,Grains/Cereals,38.0,387.59999999999997,1997,9,10
FURIB,10664,1997-09-10,21.05,15,0.15,65,Louisiana Fiery Hot Pepper Sauce,2,Condiments,21.05,268.3875,1997,9,10
LONEP,10665,1997-09-11,53.0,20,0.0,51,Manjimup Dried Apples,7,Produce,53.0,1060.0,1997,9,11
LONEP,10665,1997-09-11,55.0,1,0.0,59,Raclette Courdavault,4,Dairy Products,55.0,55.0,1997,9,11
LONEP,10665,1997-09-11,18.0,10,0.0,76,Lakkalikööri,1,Beverages,18.0,180.0,1997,9,11
RICSU,10666,1997-09-12,123.79,36,0.0,29,Thüringer Rostbratwurst,6,Meat/Poultry,123.79,4456.4400000000005,1997,9,12
RICSU,10666,1997-09-12,21.05,10,0.0,65,Louisiana Fiery Hot Pepper Sauce,2,Condiments,21.05,210.5,1997,9,12
ERNSH,10667,1997-09-12,36.0,45,0.2,69,Gudbrandsdalsost,4,Dairy Products,36.0,1296.0,1997,9,12
ERNSH,10667,1997-09-12,21.5,14,0.2,71,Flotemysost,4,Dairy Products,21.5,240.8,1997,9,12
WANDK,10668,1997-09-15,12.5,8,0.1,31,Gorgonzola Telino,4,Dairy Products,12.5,90.0,1997,9,15
WANDK,10668,1997-09-15,24.0,4,0.1,55,Pâté chinois,6,Meat/Poultry,24.0,86.4,1997,9,15
WANDK,10668,1997-09-15,33.25,15,0.1,64,Wimmers gute Semmelknödel,5,Grains/Cereals,33.25,448.875,1997,9,15
SIMOB,10669,1997-09-15,19.0,30,0.0,36,Inlagd Sill,8,Seafood,19.0,570.0,1997,9,15
FRANK,10670,1997-09-16,9.0,32,0.0,23,Tunnbröd,5,Grains/Cereals,9.0,288.0,1997,9,16
FRANK,10670,1997-09-16,12.0,60,0.0,46,Spegesild,8,Seafood,12.0,720.0,1997,9,16
FRANK,10670,1997-09-16,14.0,25,0.0,67,Laughing Lumberjack Lager,1,Beverages,14.0,350.0,1997,9,16
FRANK,10670,1997-09-16,15.0,50,0.0,73,Röd Kaviar,8,Seafood,15.0,750.0,1997,9,16
FRANK,10670,1997-09-16,7.75,25,0.0,75,Rhönbräu Klosterbier,1,Beverages,7.75,193.75,1997,9,16
FRANR,10671,1997-09-17,17.45,10,0.0,16,Pavlova,3,Confections,17.45,174.5,1997,9,17
FRANR,10671,1997-09-17,49.3,10,0.0,62,Tarte au sucre,3,Confections,49.3,493.0,1997,9,17
FRANR,10671,1997-09-17,21.05,12,0.0,65,Louisiana Fiery Hot Pepper Sauce,2,Condiments,21.05,252.60000000000002,1997,9,17
BERGS,10672,1997-09-17,263.5,15,0.1,38,Côte de Blaye,1,Beverages,263.5,3557.25,1997,9,17
BERGS,10672,1997-09-17,21.5,12,0.0,71,Flotemysost,4,Dairy Products,21.5,258.0,1997,9,17
WILMK,10673,1997-09-18,17.45,3,0.0,16,Pavlova,3,Confections,17.45,52.349999999999994,1997,9,18
WILMK,10673,1997-09-18,14.0,6,0.0,42,Singaporean Hokkien Fried Mee,5,Grains/Cereals,14.0,84.0,1997,9,18
WILMK,10673,1997-09-18,46.0,6,0.0,43,Ipoh Coffee,1,Beverages,46.0,276.0,1997,9,18
ISLAT,10674,1997-09-18,9.0,5,0.0,23,Tunnbröd,5,Grains/Cereals,9.0,45.0,1997,9,18
FRANK,10675,1997-09-19,23.25,30,0.0,14,Tofu,7,Produce,23.25,697.5,1997,9,19
FRANK,10675,1997-09-19,32.8,10,0.0,53,Perth Pasties,6,Meat/Poultry,32.8,328.0,1997,9,19
FRANK,10675,1997-09-19,13.25,30,0.0,58,Escargots de Bourgogne,8,Seafood,13.25,397.5,1997,9,19
TORTU,10676,1997-09-22,31.0,2,0.0,10,Ikura,8,Seafood,31.0,62.0,1997,9,22
TORTU,10676,1997-09-22,9.2,7,0.0,19,Teatime Chocolate Biscuits,3,Confections,9.2,64.39999999999999,1997,9,22
TORTU,10676,1997-09-22,19.45,21,0.0,44,Gula Malacca,2,Condiments,19.45,408.45,1997,9,22
ANTON,10677,1997-09-22,31.23,30,0.15,26,Gumbär Gummibärchen,3,Confections,31.23,796.365,1997,9,22
ANTON,10677,1997-09-22,2.5,8,0.15,33,Geitost,4,Dairy Products,2.5,17.0,1997,9,22
SAVEA,10678,1997-09-23,38.0,100,0.0,12,Queso Manchego La Pastora,4,Dairy Products,38.0,3800.0,1997,9,23
SAVEA,10678,1997-09-23,2.5,30,0.0,33,Geitost,4,Dairy Products,2.5,75.0,1997,9,23
SAVEA,10678,1997-09-23,9.65,120,0.0,41,Jack's New England Clam Chowder,8,Seafood,9.65,1158.0,1997,9,23
SAVEA,10678,1997-09-23,7.45,30,0.0,54,Tourtière,6,Meat/Poultry,7.45,223.5,1997,9,23
BLONP,10679,1997-09-23,55.0,12,0.0,59,Raclette Courdavault,4,Dairy Products,55.0,660.0,1997,9,23
OLDWO,10680,1997-09-24,17.45,50,0.25,16,Pavlova,3,Confections,17.45,654.375,1997,9,24
OLDWO,10680,1997-09-24,12.5,20,0.25,31,Gorgonzola Telino,4,Dairy Products,12.5,187.5,1997,9,24
OLDWO,10680,1997-09-24,14.0,40,0.25,42,Singaporean Hokkien Fried Mee,5,Grains/Cereals,14.0,420.0,1997,9,24
GREAL,10681,1997-09-25,9.2,30,0.1,19,Teatime Chocolate Biscuits,3,Confections,9.2,248.4,1997,9,25
GREAL,10681,1997-09-25,10.0,12,0.1,21,Sir Rodney's Scones,3,Confections,10.0,108.0,1997,9,25
GREAL,10681,1997-09-25,33.25,28,0.0,64,Wimmers gute Semmelknödel,5,Grains/Cereals,33.25,931.0,1997,9,25
ANTON,10682,1997-09-25,2.5,30,0.0,33,Geitost,4,Dairy Products,2.5,75.0,1997,9,25
ANTON,10682,1997-09-25,17.0,4,0.0,66,Louisiana Hot Spiced Okra,2,Condiments,17.0,68.0,1997,9,25
ANTON,10682,1997-09-25,7.75,30,0.0,75,Rhönbräu Klosterbier,1,Beverages,7.75,232.5,1997,9,25
DUMON,10683,1997-09-26,7.0,9,0.0,52,Filo Mix,5,Grains/Cereals,7.0,63.0,1997,9,26
OTTIK,10684,1997-09-26,18.4,20,0.0,40,Boston Crab Meat,8,Seafood,18.4,368.0,1997,9,26
OTTIK,10684,1997-09-26,9.5,40,0.0,47,Zaanse koeken,3,Confections,9.5,380.0,1997,9,26
OTTIK,10684,1997-09-26,34.0,30,0.0,60,Camembert Pierrot,4,Dairy Products,34.0,1020.0,1997,9,26
GOURL,10685,1997-09-29,31.0,20,0.0,10,Ikura,8,Seafood,31.0,620.0,1997,9,29
GOURL,10685,1997-09-29,9.65,4,0.0,41,Jack's New England Clam Chowder,8,Seafood,9.65,38.6,1997,9,29
GOURL,10685,1997-09-29,9.5,15,0.0,47,Zaanse koeken,3,Confections,9.5,142.5,1997,9,29
PICCO,10686,1997-09-30,39.0,30,0.2,17,Alice Mutton,6,Meat/Poultry,39.0,936.0,1997,9,30
PICCO,10686,1997-09-30,31.23,15,0.0,26,Gumbär Gummibärchen,3,Confections,31.23,468.45,1997,9,30
HUNGO,10687,1997-09-30,97.0,50,0.25,9,Mishi Kobe Niku,6,Meat/Poultry,97.0,3637.5,1997,9,30
HUNGO,10687,1997-09-30,123.79,10,0.0,29,Thüringer Rostbratwurst,6,Meat/Poultry,123.79,1237.9,1997,9,30
HUNGO,10687,1997-09-30,19.0,6,0.25,36,Inlagd Sill,8,Seafood,19.0,85.5,1997,9,30
VAFFE,10688,1997-10-01,31.0,18,0.1,10,Ikura,8,Seafood,31.0,502.2,1997,10,1
VAFFE,10688,1997-10-01,45.6,60,0.1,28,Rössle Sauerkraut,7,Produce,45.6,2462.4,1997,10,1
VAFFE,10688,1997-10-01,14.0,14,0.0,34,Sasquatch Ale,1,Beverages,14.0,196.0,1997,10,1
BERGS,10689,1997-10-01,18.0,35,0.25,1,Chai,1,Beverages,18.0,472.5,1997,10,1
HANAR,10690,1997-10-02,38.0,20,0.25,56,Gnocchi di nonna Alice,5,Grains/Cereals,38.0,570.0,1997,10,2
HANAR,10690,1997-10-02,13.0,30,0.25,77,Original Frankfurter grüne Soße,2,Condiments,13.0,292.5,1997,10,2
QUICK,10691,1997-10-03,18.0,30,0.0,1,Chai,1,Beverages,18.0,540.0,1997,10,3
QUICK,10691,1997-10-03,123.79,40,0.0,29,Thüringer Rostbratwurst,6,Meat/Poultry,123.79,4951.6,1997,10,3
QUICK,10691,1997-10-03,46.0,40,0.0,43,Ipoh Coffee,1,Beverages,46.0,1840.0,1997,10,3
QUICK,10691,1997-10-03,19.45,24,0.0,44,Gula Malacca,2,Condiments,19.45,466.79999999999995,1997,10,3
QUICK,10691,1997-10-03,49.3,48,0.0,62,Tarte au sucre,3,Confections,49.3,2366.3999999999996,1997,10,3
ALFKI,10692,1997-10-03,43.9,20,0.0,63,Vegie-spread,2,Condiments,43.9,878.0,1997,10,3
WHITC,10693,1997-10-06,97.0,6,0.0,9,Mishi Kobe Niku,6,Meat/Poultry,97.0,582.0,1997,10,6
WHITC,10693,1997-10-06,7.45,60,0.15,54,Tourtière,6,Meat/Poultry,7.45,379.95,1997,10,6
WHITC,10693,1997-10-06,36.0,30,0.15,69,Gudbrandsdalsost,4,Dairy Products,36.0,918.0,1997,10,6
WHITC,10693,1997-10-06,15.0,15,0.15,73,Röd Kaviar,8,Seafood,15.0,191.25,1997,10,6
QUICK,10694,1997-10-06,30.0,90,0.0,7,Uncle Bob's Organic Dried Pears,7,Produce,30.0,2700.0,1997,10,6
QUICK,10694,1997-10-06,55.0,25,0.0,59,Raclette Courdavault,4,Dairy Products,55.0,1375.0,1997,10,6
QUICK,10694,1997-10-06,15.0,50,0.0,70,Outback Lager,1,Beverages,15.0,750.0,1997,10,6
WILMK,10695,1997-10-07,40.0,10,0.0,8,Northwoods Cranberry Sauce,2,Condiments,40.0,400.0,1997,10,7
WILMK,10695,1997-10-07,38.0,4,0.0,12,Queso Manchego La Pastora,4,Dairy Products,38.0,152.0,1997,10,7
WILMK,10695,1997-10-07,4.5,20,0.0,24,Guaraná Fantástica,1,Beverages,4.5,90.0,1997,10,7
WHITC,10696,1997-10-08,39.0,20,0.0,17,Alice Mutton,6,Meat/Poultry,39.0,780.0,1997,10,8
WHITC,10696,1997-10-08,12.0,18,0.0,46,Spegesild,8,Seafood,12.0,216.0,1997,10,8
LINOD,10697,1997-10-08,9.2,7,0.25,19,Teatime Chocolate Biscuits,3,Confections,9.2,48.3,1997,10,8
LINOD,10697,1997-10-08,18.0,9,0.25,35,Steeleye Stout,1,Beverages,18.0,121.5,1997,10,8
LINOD,10697,1997-10-08,13.25,30,0.25,58,Escargots de Bourgogne,8,Seafood,13.25,298.125,1997,10,8
LINOD,10697,1997-10-08,15.0,30,0.25,70,Outback Lager,1,Beverages,15.0,337.5,1997,10,8
ERNSH,10698,1997-10-09,21.0,15,0.0,11,Queso Cabrales,4,Dairy Products,21.0,315.0,1997,10,9
ERNSH,10698,1997-10-09,39.0,8,0.05,17,Alice Mutton,6,Meat/Poultry,39.0,296.4,1997,10,9
ERNSH,10698,1997-10-09,123.79,12,0.05,29,Thüringer Rostbratwurst,6,Meat/Poultry,123.79,1411.206,1997,10,9
ERNSH,10698,1997-10-09,21.05,65,0.05,65,Louisiana Fiery Hot Pepper Sauce,2,Condiments,21.05,1299.8374999999999,1997,10,9
ERNSH,10698,1997-10-09,15.0,8,0.05,70,Outback Lager,1,Beverages,15.0,114.0,1997,10,9
MORGK,10699,1997-10-09,9.5,12,0.0,47,Zaanse koeken,3,Confections,9.5,114.0,1997,10,9
SAVEA,10700,1997-10-10,18.0,5,0.2,1,Chai,1,Beverages,18.0,72.0,1997,10,10
SAVEA,10700,1997-10-10,14.0,12,0.2,34,Sasquatch Ale,1,Beverages,14.0,134.4,1997,10,10
SAVEA,10700,1997-10-10,12.5,40,0.2,68,Scottish Longbreads,3,Confections,12.5,400.0,1997,10,10
SAVEA,10700,1997-10-10,21.5,60,0.2,71,Flotemysost,4,Dairy Products,21.5,1032.0,1997,10,10
HUNGO,10701,1997-10-13,55.0,42,0.15,59,Raclette Courdavault,4,Dairy Products,55.0,1963.5,1997,10,13
HUNGO,10701,1997-10-13,21.5,20,0.15,71,Flotemysost,4,Dairy Products,21.5,365.5,1997,10,13
HUNGO,10701,1997-10-13,18.0,35,0.15,76,Lakkalikööri,1,Beverages,18.0,535.5,1997,10,13
ALFKI,10702,1997-10-13,10.0,6,0.0,3,Aniseed Syrup,2,Condiments,10.0,60.0,1997,10,13
ALFKI,10702,1997-10-13,18.0,15,0.0,76,Lakkalikööri,1,Beverages,18.0,270.0,1997,10,13
FOLKO,10703,1997-10-14,19.0,5,0.0,2,Chang,1,Beverages,19.0,95.0,1997,10,14
FOLKO,10703,1997-10-14,55.0,35,0.0,59,Raclette Courdavault,4,Dairy Products,55.0,1925.0,1997,10,14
FOLKO,10703,1997-10-14,15.0,35,0.0,73,Röd Kaviar,8,Seafood,15.0,525.0,1997,10,14
QUEEN,10704,1997-10-14,22.0,6,0.0,4,Chef Anton's Cajun Seasoning,2,Condiments,22.0,132.0,1997,10,14
QUEEN,10704,1997-10-14,4.5,35,0.0,24,Guaraná Fantástica,1,Beverages,4.5,157.5,1997,10,14
QUEEN,10704,1997-10-14,12.75,24,0.0,48,Chocolade,3,Confections,12.75,306.0,1997,10,14
HILAA,10705,1997-10-15,12.5,20,0.0,31,Gorgonzola Telino,4,Dairy Products,12.5,250.0,1997,10,15
HILAA,10705,1997-10-15,32.0,4,0.0,32,Mascarpone Fabioli,4,Dairy Products,32.0,128.0,1997,10,15
OLDWO,10706,1997-10-16,17.45,20,0.0,16,Pavlova,3,Confections,17.45,349.0,1997,10,16
OLDWO,10706,1997-10-16,46.0,24,0.0,43,Ipoh Coffee,1,Beverages,46.0,1104.0,1997,10,16
OLDWO,10706,1997-10-16,55.0,8,0.0,59,Raclette Courdavault,4,Dairy Products,55.0,440.0,1997,10,16
AROUT,10707,1997-10-16,24.0,21,0.0,55,Pâté chinois,6,Meat/Poultry,24.0,504.0,1997,10,16
AROUT,10707,1997-10-16,19.5,40,0.0,57,Ravioli Angelo,5,Grains/Cereals,19.5,780.0,1997,10,16
AROUT,10707,1997-10-16,15.0,28,0.15,70,Outback Lager,1,Beverages,15.0,357.0,1997,10,16
THEBI,10708,1997-10-17,21.35,4,0.0,5,Chef Anton's Gumbo Mix,2,Condiments,21.35,85.4,1997,10,17
THEBI,10708,1997-10-17,19.0,5,0.0,36,Inlagd Sill,8,Seafood,19.0,95.0,1997,10,17
GOURL,10709,1997-10-17,40.0,40,0.0,8,Northwoods Cranberry Sauce,2,Condiments,40.0,1600.0,1997,10,17
GOURL,10709,1997-10-17,53.0,28,0.0,51,Manjimup Dried Apples,7,Produce,53.0,1484.0,1997,10,17
GOURL,10709,1997-10-17,34.0,10,0.0,60,Camembert Pierrot,4,Dairy Products,34.0,340.0,1997,10,17
FRANS,10710,1997-10-20,9.2,5,0.0,19,Teatime Chocolate Biscuits,3,Confections,9.2,46.0,1997,10,20
FRANS,10710,1997-10-20,9.5,5,0.0,47,Zaanse koeken,3,Confections,9.5,47.5,1997,10,20
SAVEA,10711,1997-10-21,9.2,12,0.0,19,Teatime Chocolate Biscuits,3,Confections,9.2,110.39999999999999,1997,10,21
SAVEA,10711,1997-10-21,9.65,42,0.0,41,Jack's New England Clam Chowder,8,Seafood,9.65,405.3,1997,10,21
SAVEA,10711,1997-10-21,32.8,120,0.0,53,Perth Pasties,6,Meat/Poultry,32.8,3935.9999999999995,1997,10,21
HUNGO,10712,1997-10-21,32.8,3,0.05,53,Perth Pasties,6,Meat/Poultry,32.8,93.47999999999999,1997,10,21
HUNGO,10712,1997-10-21,38.0,30,0.0,56,Gnocchi di nonna Alice,5,Grains/Cereals,38.0,1140.0,1997,10,21
SAVEA,10713,1997-10-22,31.0,18,0.0,10,Ikura,8,Seafood,31.0,558.0,1997,10,22
SAVEA,10713,1997-10-22,31.23,30,0.0,26,Gumbär Gummibärchen,3,Confections,31.23,936.9,1997,10,22
SAVEA,10713,1997-10-22,9.5,110,0.0,45,Rogede sild,8,Seafood,9.5,1045.0,1997,10,22
SAVEA,10713,1997-10-22,12.0,24,0.0,46,Spegesild,8,Seafood,12.0,288.0,1997,10,22
SAVEA,10714,1997-10-22,19.0,30,0.25,2,Chang,1,Beverages,19.0,427.5,1997,10,22
SAVEA,10714,1997-10-22,39.0,27,0.25,17,Alice Mutton,6,Meat/Poultry,39.0,789.75,1997,10,22
SAVEA,10714,1997-10-22,9.5,50,0.25,47,Zaanse koeken,3,Confections,9.5,356.25,1997,10,22
SAVEA,10714,1997-10-22,38.0,18,0.25,56,Gnocchi di nonna Alice,5,Grains/Cereals,38.0,513.0,1997,10,22
SAVEA,10714,1997-10-22,13.25,12,0.25,58,Escargots de Bourgogne,8,Seafood,13.25,119.25,1997,10,22
BONAP,10715,1997-10-23,31.0,21,0.0,10,Ikura,8,Seafood,31.0,651.0,1997,10,23
BONAP,10715,1997-10-23,21.5,30,0.0,71,Flotemysost,4,Dairy Products,21.5,645.0,1997,10,23
RANCH,10716,1997-10-24,10.0,5,0.0,21,Sir Rodney's Scones,3,Confections,10.0,50.0,1997,10,24
RANCH,10716,1997-10-24,53.0,7,0.0,51,Manjimup Dried Apples,7,Produce,53.0,371.0,1997,10,24
RANCH,10716,1997-10-24,28.5,10,0.0,61,Sirop d'érable,2,Condiments,28.5,285.0,1997,10,24
FRANK,10717,1997-10-24,10.0,32,0.05,21,Sir Rodney's Scones,3,Confections,10.0,304.0,1997,10,24
FRANK,10717,1997-10-24,7.45,15,0.0,54,Tourtière,6,Meat/Poultry,7.45,111.75,1997,10,24
FRANK,10717,1997-10-24,36.0,25,0.05,69,Gudbrandsdalsost,4,Dairy Products,36.0,855.0,1997,10,24
KOENE,10718,1997-10-27,38.0,36,0.0,12,Queso Manchego La Pastora,4,Dairy Products,38.0,1368.0,1997,10,27
KOENE,10718,1997-10-27,17.45,20,0.0,16,Pavlova,3,Confections,17.45,349.0,1997,10,27
KOENE,10718,1997-10-27,19.0,40,0.0,36,Inlagd Sill,8,Seafood,19.0,760.0,1997,10,27
KOENE,10718,1997-10-27,49.3,20,0.0,62,Tarte au sucre,3,Confections,49.3,986.0,1997,10,27
LETSS,10719,1997-10-27,62.5,12,0.25,18,Carnarvon Tigers,8,Seafood,62.5,562.5,1997,10,27
LETSS,10719,1997-10-27,25.89,3,0.25,30,Nord-Ost Matjeshering,8,Seafood,25.89,58.2525,1997,10,27
LETSS,10719,1997-10-27,7.45,40,0.25,54,Tourtière,6,Meat/Poultry,7.45,223.5,1997,10,27
QUEDE,10720,1997-10-28,18.0,21,0.0,35,Steeleye Stout,1,Beverages,18.0,378.0,1997,10,28
QUEDE,10720,1997-10-28,21.5,8,0.0,71,Flotemysost,4,Dairy Products,21.5,172.0,1997,10,28
QUICK,10721,1997-10-29,19.45,50,0.05,44,Gula Malacca,2,Condiments,19.45,923.875,1997,10,29
SAVEA,10722,1997-10-29,19.0,3,0.0,2,Chang,1,Beverages,19.0,57.0,1997,10,29
SAVEA,10722,1997-10-29,12.5,50,0.0,31,Gorgonzola Telino,4,Dairy Products,12.5,625.0,1997,10,29
SAVEA,10722,1997-10-29,12.5,45,0.0,68,Scottish Longbreads,3,Confections,12.5,562.5,1997,10,29
SAVEA,10722,1997-10-29,7.75,42,0.0,75,Rhönbräu Klosterbier,1,Beverages,7.75,325.5,1997,10,29
WHITC,10723,1997-10-30,31.23,15,0.0,26,Gumbär Gummibärchen,3,Confections,31.23,468.45,1997,10,30
MEREP,10724,1997-10-30,31.0,16,0.0,10,Ikura,8,Seafood,31.0,496.0,1997,10,30
MEREP,10724,1997-10-30,28.5,5,0.0,61,Sirop d'érable,2,Condiments,28.5,142.5,1997,10,30
FAMIA,10725,1997-10-31,9.65,12,0.0,41,Jack's New England Clam Chowder,8,Seafood,9.65,115.80000000000001,1997,10,31
FAMIA,10725,1997-10-31,7.0,4,0.0,52,Filo Mix,5,Grains/Cereals,7.0,28.0,1997,10,31
FAMIA,10725,1997-10-31,24.0,6,0.0,55,Pâté chinois,6,Meat/Poultry,24.0,144.0,1997,10,31
EASTC,10726,1997-11-03,22.0,25,0.0,4,Chef Anton's Cajun Seasoning,2,Condiments,22.0,550.0,1997,11,3
EASTC,10726,1997-11-03,21.0,5,0.0,11,Queso Cabrales,4,Dairy Products,21.0,105.0,1997,11,3
REGGC,10727,1997-11-03,39.0,20,0.05,17,Alice Mutton,6,Meat/Poultry,39.0,741.0,1997,11,3
REGGC,10727,1997-11-03,38.0,10,0.05,56,Gnocchi di nonna Alice,5,Grains/Cereals,38.0,361.0,1997,11,3
REGGC,10727,1997-11-03,55.0,10,0.05,59,Raclette Courdavault,4,Dairy Products,55.0,522.5,1997,11,3
QUEEN,10728,1997-11-04,25.89,15,0.0,30,Nord-Ost Matjeshering,8,Seafood,25.89,388.35,1997,11,4
QUEEN,10728,1997-11-04,18.4,6,0.0,40,Boston Crab Meat,8,Seafood,18.4,110.39999999999999,1997,11,4
QUEEN,10728,1997-11-04,24.0,12,0.0,55,Pâté chinois,6,Meat/Poultry,24.0,288.0,1997,11,4
QUEEN,10728,1997-11-04,34.0,15,0.0,60,Camembert Pierrot,4,Dairy Products,34.0,510.0,1997,11,4
LINOD,10729,1997-11-04,18.0,50,0.0,1,Chai,1,Beverages,18.0,900.0,1997,11,4
